subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
1 STANDING 0.2756763 -0.021264234 -0.11080122 -0.99786211 -0.99009076 -0.99459257 -0.99833345 -0.98947266 -0.99448451 -0.94456672 -0.57528783 -0.81751965 0.84968627 0.68945922 0.84137235 -0.99562527 -0.99998832 -0.99991263 -0.99990737 -0.99824944 -0.99071117 -0.99455936 -0.79605084 -0.81314755 -0.69259835 0.322554 -0.12692706 0.12110291 0.089860259 0.34089819 -0.1410933 0.14608733 0.045064128 0.49078427 -0.20440761 0.227647 -0.19675799 -0.097758652 0.084406452 0.10756232 0.95309294 -0.26245862 -0.011512171 -0.99833263 -0.99198868 -0.99706732 -0.99827396 -0.99192076 -0.99722501 0.8786168 -0.28149769 -0.019785586 0.97269154 -0.23493193 -0.010142149 -0.31245443 0.87233892 -0.88478599 -0.99941999 -0.998202 -0.99224966 -0.99744189 -1 -1 -1 -0.33166912 0.36414095 -0.39699222 0.43030029 0.23044755 -0.33184967 0.35401547 -0.34030567 -0.19058067 0.22555884 -0.26083141 0.29409522 0.97753979 0.77592298
1 STANDING 0.2792002 -0.017714427 -0.10916135 -0.99838929 -0.98730784 -0.99083159 -0.99886852 -0.98677131 -0.98963739 -0.94367519 -0.56780337 -0.82543702 0.85001518 0.69190301 0.84137235 -0.99512555 -0.99999178 -0.99992007 -0.99983682 -0.99928724 -0.98696053 -0.98791496 -0.72891185 -0.62171508 -0.60920547 0.29575672 -0.07573276 -0.027520221 0.2387717 0.24623889 -0.11538474 0.23117192 -0.086456111 0.35122763 -0.16057288 0.12309791 -0.010820783 -0.041202468 -0.039424574 0.43650203 0.95273161 -0.26500697 -0.012703514 -0.99849937 -0.99227999 -0.99292597 -0.99848127 -0.99229577 -0.99264043 0.87858596 -0.28236083 -0.019791384 0.97263986 -0.23580584 -0.011413149 -0.30304553 0.87139136 -0.88237099 -0.99933445 -0.99846861 -0.99276713 -0.99208613 -1 -1 -1 -0.35098761 0.36617151 -0.38150015 0.3970853 0.18351046 -0.27826002 0.29658698 -0.2804222 -0.31671424 0.34254024 -0.3683286 0.39162361 0.36635015 0.1508776
1 STANDING 0.28171549 -0.011910678 -0.10287513 -0.99853388 -0.98848901 -0.99318367 -0.99867433 -0.98854392 -0.99328718 -0.94255883 -0.56386922 -0.81539879 0.85252893 0.69354066 0.84726168 -0.9944015 -0.99998971 -0.9998814 -0.999845 -0.99844717 -0.99068384 -0.99355036 -0.64067755 -0.45340072 -0.47274791 0.17646672 -0.011826038 -0.029310417 0.20573145 0.21346949 -0.098318885 0.087367711 -0.024368358 0.42089836 -0.13733979 -0.072603854 -0.0086808411 -0.22370213 -0.04662344 0.26522187 0.9532188 -0.2650432 -0.013126421 -0.99749379 -0.99145541 -0.99475932 -0.99738149 -0.99183216 -0.99500224 0.87914624 -0.2815548 -0.019939193 0.97263986 -0.23580584 -0.011413149 -0.30088027 0.87266922 -0.88233553 -0.99930451 -0.99726006 -0.99348553 -0.99545569 -1 -1 -1 -0.23249122 0.24204734 -0.2514525 0.26081044 0.0080437014 -0.096987506 0.12140007 -0.11633103 -0.38812301 0.41335749 -0.43867929 0.46151667 0.69162658 0.57024894
1 STANDING 0.27899267 -0.014531029 -0.10659617 -0.99805969 -0.98606983 -0.99342424 -0.99805916 -0.98519239 -0.99501788 -0.94255883 -0.56386922 -0.81539879 0.85044026 0.69188515 0.84156459 -0.99565454 -0.9999899 -0.99989741 -0.99988911 -0.99728846 -0.98613939 -0.99736787 -0.66777064 -0.51727554 -0.55463089 0.30073238 -0.13853724 0.2887614 -0.089848413 0.30241639 -0.18190834 0.23543096 -0.19736813 0.42456054 -0.082530588 -0.10979243 0.0540301 0.13194588 0.27857064 0.28104887 0.95419361 -0.26194319 -0.011180786 -0.99796817 -0.98848774 -0.99047056 -0.99780025 -0.98821777 -0.99012748 0.8799811 -0.28034554 -0.018279905 0.97384493 -0.23540523 -0.011160708 -0.31262308 0.87522686 -0.88526668 -0.99943833 -0.99754514 -0.98828121 -0.98980171 -1 -1 -1 -0.23685472 0.25745982 -0.2780519 0.29871416 -0.071545394 -0.013900581 0.040235434 -0.039459084 -0.2080136 0.21906906 -0.23004632 0.23878738 0.89179034 0.95990196
1 STANDING 0.27573444 -0.01801884 -0.10677578 -0.99925496 -0.99366888 -0.9941888 -0.99940654 -0.99362014 -0.99358295 -0.94288961 -0.57586911 -0.82266472 0.85044026 0.69127318 0.84156459 -0.99824199 -0.9999964 -0.99996669 -0.99990523 -0.99912839 -0.99371261 -0.99224589 -0.8268731 -0.75315631 -0.57251114 0.5040255 -0.19520246 0.26626062 -0.098672529 0.49156335 -0.27094132 0.39031747 -0.1364618 0.469383 -0.11459019 0.049629795 0.006897786 0.14266263 0.079348194 0.25680704 0.95458893 -0.26049928 -0.0099594009 -0.99900508 -0.99730066 -0.99773765 -0.99900394 -0.99721134 -0.9977446 0.8799811 -0.28034554 -0.018208879 0.97436858 -0.23064937 -0.0083157299 -0.31904764 0.87626443 -0.88663004 -0.99952063 -0.99900491 -0.99694562 -0.99762048 -1 -1 -1 -0.19782647 0.22163515 -0.24584944 0.27055286 -0.26022091 0.2028964 -0.19280261 0.20356202 -0.0042893816 0.010519388 -0.016319652 0.019912715 0.62263572 0.2587332
1 SITTING 0.14450396 0.18926326 0.062769317 -0.90429967 -0.18193654 -0.44315051 -0.90110019 -0.11081268 -0.40059935 -0.93189578 0.042098681 -0.3365258 0.71647623 0.65581306 0.80898559 -0.53697289 -0.99147358 -0.79322292 -0.81428623 -0.89712813 -0.15862471 -0.40196407 -0.48472227 0.55583606 0.1738077 -0.041077609 0.013076571 0.073864994 -0.31871724 -0.27818848 -0.10415121 0.46032895 -0.11399824 -0.19921508 -0.098337991 0.052228156 0.26252715 -0.99084317 -0.9503355 0.98594537 0.87409866 0.042479149 0.33309449 -0.81418938 -0.25461649 -0.34244329 -0.80702901 -0.24906181 -0.35495765 0.86053314 0.15158093 0.40688316 0.84957326 -0.19754314 0.11301998 0.08157873 0.67244755 -0.95460358 -0.76875065 -0.78302306 -0.24929859 -0.44109235 0.20080203 0.12200461 0.64780652 -0.91393457 0.91331398 -0.91230496 0.91109911 -0.98417367 0.98434769 -0.98563708 0.98737139 -0.9985746 0.99917535 -0.99920661 0.99522524 -0.98517456 -0.9452333
1 SITTING 0.28725164 -0.037455064 -0.14597431 -0.98291504 -0.89160489 -0.94143811 -0.98441781 -0.89137296 -0.93336072 -0.93189578 -0.49953681 -0.82469972 0.82636555 0.65581306 0.80898559 -0.93271174 -0.99976274 -0.99661166 -0.99557478 -0.98674576 -0.90851518 -0.92003497 -0.23878855 -0.48263791 -0.69282311 0.092021479 -0.094523029 0.043629598 -0.16365159 0.011063994 -0.18915039 0.1400963 0.26391725 0.34685234 -0.31096581 0.20994892 -0.26012968 -0.92931336 -0.29980838 0.4389848 0.83566368 0.16067501 0.39982173 -0.96038769 -0.89611252 -0.91088155 -0.96622151 -0.905459 -0.90838017 0.79063055 0.15158093 0.40688316 0.84957326 0.1212898 0.38425838 0.29106714 0.57709208 -0.93761402 -0.69232355 -0.97397682 -0.91551494 -0.90103476 -0.29796912 0.092568022 0.043937482 -0.96775453 0.96834514 -0.96854914 0.96856111 -0.98263216 0.9845391 -0.98779076 0.99150586 -0.95616356 0.96468337 -0.97276139 0.97696869 -0.95834322 -0.27806998
1 SITTING 0.2799976 -0.019484036 -0.10572355 -0.99281839 -0.94035041 -0.98149266 -0.99309238 -0.93692706 -0.9806691 -0.935389 -0.56525476 -0.82253173 0.84772493 0.66274101 0.83760928 -0.97627349 -0.99994266 -0.999086 -0.99957973 -0.99233797 -0.9549199 -0.98090271 -0.49617852 -0.39770723 -0.47342319 0.32371223 -0.27575636 0.1435188 -0.14810933 0.071376294 -0.098794774 0.12124586 -0.066884481 0.32528623 -0.22491103 0.18422378 -0.17186551 -0.83824416 -0.71400919 0.73545553 0.83695957 0.15187734 0.38646765 -0.98263913 -0.94642426 -0.96440037 -0.98350115 -0.95026012 -0.97029312 0.76602185 0.14608124 0.39142898 0.85049913 0.16770112 0.38425838 0.23398489 0.5801554 -0.94407951 -0.71309038 -0.98711948 -0.96366283 -0.98428755 -0.61822532 -0.20906036 -0.34582564 -0.77326251 0.77328808 -0.77303734 0.77268879 -0.9292997 0.92246591 -0.92011409 0.9198332 -0.69113342 0.68868295 -0.68577625 0.67952194 -0.99885647 -0.936168
1 SITTING 0.22184689 0.034107675 -0.12361242 -0.81470826 -0.749418 -0.57189889 -0.87868152 -0.77689463 -0.70070978 -0.73715155 -0.31840187 -0.47333399 0.50346078 0.66074284 0.5684366 -0.80656485 -0.98152605 -0.98239981 -0.91395505 -0.99272564 -0.94215939 -0.96650516 -0.45326871 0.13570009 -0.22022067 -0.34395499 0.21223363 -0.045386022 -0.033376283 -0.33012439 0.19085901 0.19753224 -0.27252484 -0.51478358 0.27798762 -0.26098847 0.31724464 -0.026317204 -0.85798787 -0.36271177 0.83878762 0.15070183 0.38345181 -0.99203824 -0.96233892 -0.96232958 -0.99258985 -0.9669726 -0.97143505 0.76878451 0.14121255 0.37614708 0.85834757 0.16770112 0.36469057 0.22624937 0.58455207 -0.94494809 -0.71760866 -0.99356096 -0.97376467 -0.98253275 -0.73487823 -0.25075542 -0.35196775 -0.57845338 0.60866944 -0.63738602 0.6646592 -0.57767819 0.55352782 -0.55701822 0.57240141 -0.86905187 0.88999113 -0.91069035 0.92777936 0.02585089 -0.72876492
1 SITTING -0.041701306 0.17510248 0.025551778 -0.75839283 -0.58653735 -0.43911019 -0.77411817 -0.5553503 -0.43873576 -0.73715155 -0.21299426 -0.47333399 0.50346078 0.66074284 0.5684366 -0.45642363 -0.94944907 -0.89942139 -0.82900296 -0.79149227 -0.5493111 -0.51777307 -0.51460726 0.67312385 0.49343334 -0.39083348 0.27071214 -0.030774429 -0.17207432 -0.39564324 0.24741329 0.12983095 -0.26695255 -0.56226256 0.33565592 -0.32715142 0.31602626 -0.48927158 -0.90890877 0.32502966 0.81080506 0.19559534 0.38713197 -0.80474333 -0.73280728 -0.84969761 -0.81951769 -0.74514483 -0.88156704 0.76878451 0.28506416 0.4400583 0.71629126 0.17443494 0.36126111 0.30418775 0.51947242 -0.90699628 -0.7111404 -0.88647806 -0.78685118 -0.935096 0.11648385 0.33379152 0.13639611 -0.82684498 0.83111843 -0.83517288 0.83918453 -0.711745 0.68547121 -0.6775751 0.67810177 -0.91096757 0.91727144 -0.92311917 0.92517611 -0.96909418 -0.86679192
1 SITTING 0.013903671 0.15329608 0.016242945 -0.80863778 -0.57274619 -0.62641542 -0.80621297 -0.5338107 -0.57939359 -0.91606376 -0.21299426 -0.4804685 0.56631576 0.68182878 0.80528959 -0.57894843 -0.9669935 -0.91141713 -0.91117207 -0.79951264 -0.53023949 -0.55658928 -0.36605522 0.72545068 0.2610604 -0.1858728 0.16693374 0.017569638 -0.35970395 -0.38276748 0.26758588 0.0071599383 -0.12173889 -0.52642743 0.37771233 -0.48606649 0.38615664 -0.96116524 -0.94168963 0.88738932 0.70308608 0.31406786 0.43977403 -0.59632839 -0.53455402 -0.64299102 -0.58212634 -0.52328313 -0.62813724 0.76859123 0.39183539 0.48546096 0.62498772 0.19868948 0.36126111 0.55943966 0.28138849 -0.77223124 -0.62157169 -0.53779177 -0.49361272 -0.59421965 0.61674668 0.66396743 0.35646584 -0.80240992 0.80031092 -0.79787764 0.79529481 -0.89515238 0.88443226 -0.88033049 0.87931971 -0.87236315 0.87194587 -0.87098116 0.86624981 -0.99852677 -0.99697697
1 SITTING 0.30368927 -0.0042428053 -0.15085028 -0.95650333 -0.83867155 -0.94300953 -0.96200594 -0.84482083 -0.93719466 -0.91606376 -0.43888293 -0.81719544 0.80103579 0.67680924 0.80528959 -0.91197211 -0.99873538 -0.99414505 -0.99509977 -0.97072907 -0.91084208 -0.93238189 0.073575726 -0.21818565 -0.7228462 -0.070904087 -0.040270944 -0.054590187 0.097401421 -0.079986244 -0.081014235 0.25291174 -0.11590886 -0.046817772 -0.036224714 -0.032126227 0.011889068 -0.9105816 -0.70601421 0.37301588 0.6182581 0.40950272 0.4812985 -0.90544971 -0.85046281 -0.91527246 -0.91888145 -0.86731314 -0.91407733 0.61323374 0.39281965 0.48546096 0.62498772 0.34623514 0.4572025 0.76644123 0.097539102 -0.64576277 -0.55218838 -0.93836775 -0.92184621 -0.91047944 0.089238132 0.10902851 -0.01595706 -0.98674547 0.98710235 -0.98705964 0.98681407 -0.96134662 0.9562928 -0.95360089 0.95205867 -0.98357608 0.9847257 -0.98531576 0.98192413 -0.89581954 -0.67124312
1 SITTING 0.29075969 -0.02403476 -0.11673889 -0.97737449 -0.96384053 -0.96250503 -0.9776306 -0.95938205 -0.96225396 -0.91682527 -0.57174232 -0.82009798 0.84280757 0.67680924 0.81998135 -0.97009712 -0.99961334 -0.99952732 -0.99874668 -0.98013024 -0.96143803 -0.96232415 -0.21325461 -0.62233741 -0.52116287 0.18909326 -0.08680863 -0.10353864 -0.13805605 0.22739601 -0.11649199 0.020521702 -0.082812933 0.13892496 -0.21374959 0.24552761 -0.22359549 -0.94519479 -0.9112514 0.81463189 0.6220655 0.41986657 0.46862799 -0.95196097 -0.96299035 -0.94159828 -0.9529873 -0.96211598 -0.94524056 0.55810315 0.39281965 0.47877527 0.62614858 0.43370891 0.46379792 0.76805035 0.10489711 -0.62990781 -0.57587818 -0.95946666 -0.96168867 -0.96052828 -0.36994935 -0.3656408 -0.20564273 -0.92508943 0.92518522 -0.92491384 0.92446702 -0.91911957 0.91719229 -0.92074588 0.92654612 -0.86939576 0.86871496 -0.86752482 0.86261377 -0.97138089 -0.99037907
1 SITTING 0.27090823 -0.014412968 -0.10652245 -0.99385604 -0.9931787 -0.9934703 -0.993878 -0.99213086 -0.99278814 -0.9416171 -0.57174232 -0.82009798 0.84280757 0.69495193 0.84887263 -0.9943652 -0.99994625 -0.9999516 -0.99988966 -0.9929132 -0.99183923 -0.9921704 -0.6888614 -0.57831391 -0.57106689 0.1992566 -0.14848276 -0.076110358 0.033457894 0.40998533 -0.24776137 0.18765369 -0.1057222 0.24735169 -0.08094339 -0.051934193 0.033461665 -0.56236174 -0.46792899 0.30846812 0.62745102 0.41503721 0.46423103 -0.98694934 -0.99214128 -0.98848719 -0.98619943 -0.9918972 -0.9879712 0.55810315 0.37855379 0.45347256 0.65132063 0.43370891 0.46379792 0.7535427 0.11567687 -0.63811378 -0.58403938 -0.98417998 -0.99119142 -0.98711039 -0.69416972 -0.72422809 -0.73958335 -0.91918649 0.92446526 -0.92942809 0.93425586 -0.78113131 0.76592438 -0.76486965 0.77002243 -0.77753602 0.78871109 -0.79934889 0.80630545 -0.86852325 -0.9446396
1 SITTING 0.2795534 -0.017001147 -0.11051668 -0.99607594 -0.99578152 -0.99822168 -0.99628687 -0.99636995 -0.99903649 -0.9416171 -0.57008942 -0.82369845 0.85061461 0.69495193 0.84887263 -0.99860643 -0.99997514 -0.99998041 -0.9999736 -0.9961747 -0.99666135 -0.99931161 -0.62789491 -0.72337814 -0.72579733 0.29217962 -0.23937322 0.28867503 -0.36076142 0.54816791 -0.26002078 0.33588478 -0.0052542715 0.2547461 0.041722402 -0.1674697 0.05574406 -0.42516976 -0.25641868 0.26757742 0.62532313 0.41648854 0.46494774 -0.99505769 -0.9965211 -0.99381054 -0.99496112 -0.9971464 -0.99364149 0.55392299 0.37855379 0.45347256 0.65132063 0.43508944 0.46583901 0.75530727 0.11136634 -0.63568795 -0.58274265 -0.99458325 -0.99845754 -0.99314838 -0.71220433 -0.82688106 -1 -0.55090347 0.54987335 -0.54856258 0.54712853 -0.12224076 0.046310231 -0.026527931 0.032248616 -0.085903518 0.087409964 -0.088387918 0.086953817 -0.5306935 -0.76787599
1 SITTING 0.27635864 -0.016138088 -0.10803259 -0.99557733 -0.99454385 -0.99454372 -0.99623837 -0.99420125 -0.99540731 -0.93831151 -0.57008942 -0.82369845 0.85025781 0.69609189 0.84248372 -0.99754897 -0.9999714 -0.99997161 -0.99991549 -0.99648186 -0.99404414 -0.99474191 -0.6904156 -0.66445583 -0.60796239 0.20056683 -0.16064495 0.25544104 -0.26583897 0.37001428 -0.1341372 0.20498903 0.20202196 0.15844252 0.020914501 -0.083914744 -0.004587506 -0.3349185 -0.56464246 0.12085188 0.62577398 0.4168573 0.46439573 -0.99616079 -0.99837049 -0.9954126 -0.99608574 -0.99843319 -0.99533903 0.55365758 0.37906927 0.45297816 0.65179327 0.43715959 0.46583901 0.75570059 0.11227705 -0.63507009 -0.58374579 -0.9957848 -0.99857849 -0.99511687 -0.69017917 -1 -1 -0.40849461 0.40933083 -0.41000953 0.41067237 0.04957856 -0.098345762 0.077227879 -0.026260652 -0.16874475 0.17452078 -0.18001328 0.18316805 -0.94810473 -0.95227069
1 SITTING 0.23715407 0.0078251224 -0.12283791 -0.97995358 -0.86619341 -0.96829047 -0.98017878 -0.88231587 -0.96609671 -0.93963693 -0.51927086 -0.82356971 0.81349001 0.61497281 0.82462455 -0.92980351 -0.99938522 -0.99496795 -0.9987982 -0.98122406 -0.93213439 -0.96429264 -0.79122833 0.082879553 -0.64663941 0.017079776 0.029881469 -0.0014469665 -0.29375504 -0.0053366775 -0.14141616 0.20551929 0.036843872 0.23076631 -0.17661655 0.10629154 -0.12987706 0.091107372 0.58572318 0.049251575 0.89093772 0.11359108 0.33032214 -0.93882287 -0.87952195 -0.96472588 -0.93703627 -0.89325027 -0.96365763 0.83656109 0.15701761 0.32877176 0.89503171 0.11467318 0.32643081 0.083786145 0.71304125 -0.965553 -0.79143464 -0.93067822 -0.91145653 -0.96143943 -0.077941189 0.17516124 -0.35128414 -0.93960191 0.9503649 -0.9609344 0.9714845 -0.96931555 0.97226679 -0.97755888 0.98366973 -0.78085609 0.79071757 -0.80025091 0.80631965 -0.3071912 0.7992686
1 SITTING 0.2731084 0.0065181116 -0.10947182 -0.99078294 -0.93506515 -0.99072156 -0.99249787 -0.92856262 -0.98958434 -0.93963693 -0.51927086 -0.82356971 0.83314308 0.69578249 0.84388289 -0.97219539 -0.99991443 -0.9979426 -0.99983342 -0.9942075 -0.94339638 -0.98756154 -0.62744626 0.014369008 -0.6032063 -0.022325008 0.062825176 0.086942735 -0.31053402 0.18727885 -0.13635544 -0.04302766 0.1481357 0.38773639 -0.20125073 0.27724334 -0.16819643 -0.68810256 -0.022209594 0.14751037 0.87653997 0.12558056 0.32520586 -0.97677857 -0.91534904 -0.99164161 -0.97963889 -0.91606771 -0.99372609 0.81832977 0.11045559 0.31816978 0.89495487 0.11750282 0.32643081 0.074987893 0.67696952 -0.95969232 -0.79800686 -0.98936406 -0.92109398 -0.99684749 -0.55092309 -0.0030099177 -0.83962399 -0.74034686 0.73839709 -0.73614716 0.73377586 -0.93882482 0.93399356 -0.93312137 0.93403491 -0.44963792 0.45136699 -0.45274741 0.45127241 -0.89131478 0.91847494
1 SITTING 0.28150539 -0.018434859 -0.11139287 -0.99546804 -0.98433022 -0.99099514 -0.99597751 -0.98230937 -0.99028357 -0.93978877 -0.56850461 -0.82135776 0.84530068 0.68978423 0.84388289 -0.99211439 -0.99996763 -0.99989017 -0.99982754 -0.99620975 -0.9812344 -0.98958625 -0.55501715 -0.61174758 -0.63440219 0.029612674 0.037375697 -0.040398082 0.21816751 0.13361104 -0.009080446 -0.088710679 0.087291085 0.5428639 -0.365912 0.48795361 -0.19307056 -0.068030921 -0.27920034 -0.10108775 0.87482213 0.14006721 0.32441057 -0.99404779 -0.98811386 -0.99610975 -0.99398066 -0.99017454 -0.99598864 0.80223406 0.11069293 0.31370149 0.89495487 0.15705003 0.32602192 0.10889969 0.67268543 -0.95174373 -0.79901352 -0.99331039 -0.99440247 -0.99505223 -0.70764845 -0.57583098 -1 -0.52846339 0.54212387 -0.55575604 0.56948891 -0.89737721 0.89524956 -0.90013523 0.90790599 -0.20364601 0.22418371 -0.2444351 0.2621744 0.61938879 -0.76049708
1 SITTING 0.27843225 -0.019654302 -0.10797029 -0.99439029 -0.98456278 -0.99198578 -0.99505023 -0.98452195 -0.99261705 -0.93978877 -0.5647431 -0.82135776 0.84530068 0.68819188 0.83996554 -0.99259795 -0.99996049 -0.99988406 -0.99986317 -0.99449186 -0.98557083 -0.99367852 -0.58487827 -0.66021127 -0.57624374 0.057191441 0.089458701 -0.24531035 0.41735588 0.1741225 -0.06261879 0.14243174 -0.28836418 0.40222486 -0.19369411 0.35374028 -0.2504119 -0.23155646 -0.33381329 0.10309262 0.8764618 0.1392361 0.32357956 -0.99725489 -0.98846264 -0.99715923 -0.99748839 -0.98802014 -0.99775045 0.80246354 0.11069293 0.31338527 0.89682418 0.16094201 0.32550439 0.10757519 0.67675121 -0.95225008 -0.80006036 -0.99839312 -0.98646091 -0.99874747 -0.81063715 -0.55219093 -1 -0.47499736 0.50269198 -0.53071067 0.55915506 0.11191047 -0.22071798 0.25946517 -0.26595839 -0.18671813 0.2077236 -0.22822938 0.24603186 -0.76603311 -0.94609787
1 SITTING 0.2733796 -0.0099401064 -0.10839283 -0.9955058 -0.98176748 -0.99347363 -0.99570639 -0.98091907 -0.99486368 -0.94012022 -0.56413064 -0.82244411 0.84833198 0.68819188 0.83996554 -0.99072904 -0.99996753 -0.99977353 -0.99989442 -0.9959752 -0.98008578 -0.99781811 -0.72562105 -0.37377648 -0.61166371 0.1487679 -0.024023285 -0.15930194 0.37266579 0.085742459 -0.010430202 0.10462202 -0.27050464 0.44219537 -0.16405733 0.18554284 -0.10788115 -0.22899227 0.10808804 0.088823542 0.87645385 0.13843401 0.3233988 -0.99760938 -0.98843377 -0.99884243 -0.99772521 -0.98925193 -0.99886153 0.80246354 0.11265524 0.31226721 0.89708448 0.16094201 0.32550439 0.10489875 0.67673141 -0.95273563 -0.80028799 -0.99807903 -0.99169886 -0.99894649 -0.83710607 -0.58057476 -1 -0.51000333 0.56064557 -0.61212863 0.66452057 -0.075385241 -0.016772114 0.050518082 -0.057149919 -0.1093684 0.14113931 -0.17155723 0.19845662 -0.90959587 -0.79157623
1 SITTING 0.27905615 -0.01626097 -0.11281565 -0.99501877 -0.97044631 -0.98926612 -0.99481764 -0.96514978 -0.99024636 -0.94171541 -0.56413064 -0.82355129 0.84833198 0.68743749 0.83576201 -0.9869718 -0.99996623 -0.99971934 -0.99977158 -0.99359831 -0.96591493 -0.98997255 -0.59193466 -0.45169492 -0.67469526 0.19170027 -0.094974188 -0.17891811 0.31176988 0.12627948 -0.098420873 0.20083613 -0.27573838 0.42997908 -0.27479428 0.23913928 -0.14661377 -0.53852513 0.1242124 0.2066975 0.87538094 0.14222283 0.32351271 -0.99668022 -0.98347532 -0.99915781 -0.99664317 -0.98346329 -0.99934069 0.80216168 0.11441559 0.31226721 0.89639725 0.16114168 0.32537929 0.11342894 0.67406982 -0.9504103 -0.80014484 -0.99636738 -0.98365529 -0.99950466 -0.69300335 -0.46838776 -0.97971864 -0.5873242 0.59610041 -0.60475073 0.61341861 -0.2364667 0.16059432 -0.13285045 0.127369 -0.45374278 0.50071993 -0.54710076 0.59002545 -0.97755058 -0.31132102
1 SITTING 0.2785991 -0.019910142 -0.1111806 -0.99474489 -0.97949566 -0.98796152 -0.9944187 -0.97734899 -0.9876041 -0.94171541 -0.57074022 -0.82355129 0.84852904 0.68743749 0.83576201 -0.98903607 -0.99996388 -0.99982759 -0.99975746 -0.99281538 -0.9779629 -0.9850069 -0.57077255 -0.61318133 -0.61939246 0.22584804 -0.090667 -0.11168343 0.16393432 0.1609532 -0.12626822 0.17353105 -0.14918219 0.27991678 -0.20548615 0.27757098 -0.30871878 -0.57669161 -0.24410899 0.35977494 0.87579788 0.14258451 0.32194771 -0.99514435 -0.98746407 -0.98865462 -0.99479743 -0.98675171 -0.98814929 0.80274896 0.11441559 0.3122656 0.89639725 0.16424515 0.3216864 0.11103109 0.67510457 -0.95019443 -0.80210172 -0.99429875 -0.98546231 -0.98746153 -0.68885425 -0.55002342 -0.69236188 -0.40609682 0.40703144 -0.40759922 0.4079355 -0.34854513 0.28684452 -0.26611325 0.26403087 -0.48135203 0.48701564 -0.49221871 0.49436852 -0.99001829 -0.90447964
1 SITTING 0.27328142 -0.011127209 -0.10634926 -0.9958764 -0.9891107 -0.99341322 -0.99614139 -0.98804909 -0.99153911 -0.942012 -0.56678855 -0.82618577 0.8473295 0.69343071 0.84604695 -0.99214427 -0.99997055 -0.99987058 -0.99988755 -0.99582312 -0.98750169 -0.98538614 -0.70279324 -0.45550397 -0.56181163 0.18279963 0.016764152 -0.069466124 0.097918287 0.088536874 -0.019285912 -0.029191587 0.060362799 0.27959341 -0.21282442 0.39212446 -0.43362373 -0.36229685 -0.10436115 0.0079644085 0.87599536 0.14162959 0.3204761 -0.99582182 -0.99035562 -0.99414395 -0.99571033 -0.99081959 -0.99444154 0.80274896 0.11452424 0.31125911 0.89651331 0.16424515 0.3216864 0.10488539 0.6755942 -0.95078908 -0.8039431 -0.99534581 -0.99210291 -0.99517352 -0.70171731 -0.61806381 -1 -0.29717333 0.30093447 -0.30454438 0.30812661 -0.44843323 0.39628192 -0.37912961 0.37807745 -0.44401078 0.4466005 -0.44874253 0.44793169 -0.92829374 -0.37719876
